大数据开发工程师,上海群蚁信息科技有限公司,上海-长宁区,1-2万/月,07-22,"['上海-长宁区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],"['计算机服务(系统、数据服务、维修),计算机软件']","['岗位职责：', '1、基于Hadoop/Hive的数据仓库模型设计和ETL开发；', '2、负责规划从数据源到数据应用的整体流程，并参与用户产品和数据产品的决策；', '3、参与大数据平台的研发工作，包括日志采集，离线计算，数据仓库存储和处理等；', '4、参与产品设计讨论，共同设计产品。', '任职要求：', '1、计算机相关专业，全日制统招本科学历；', '2、熟练掌握hadoop、hive、spark、kafka等大数据平台的原理、使用和调优；', '3、熟练掌握Java程序语言；', '4、熟悉Linux系统环境，熟悉多线程及并发技术，熟悉网络编程；', '5、扎实的计算机基础，熟悉常用的数据结构和算法；', '6、学习能力强，有优秀的逻辑思维能力和业务需求分析能力，良好的沟通交流能力，能够迅速融入团队。']"
数据分析师,上海成峰流体设备有限公司,上海-松江区,0.4-1万/月,07-22,"['上海-松江区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],['机械/设备/重工'],"['  岗位职责', '1、收集工厂运营中的孤岛数据（人效数据、业务数据、财务数据）进行深度的挖掘分析；', '2、为公司运营决策提供精准的数据支持', '支持如下：', '战略落地---通过全方位数据串联，分析过去到现在，预测现在到未来，拆解战略指标，', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0制定战略举措，跟进、监控，确保', '、', '、', '战略落地！；', '具体事项----战略分解、工厂人力配置、人力精减、产能规划、人效提升、人员标准工时、标准产能制定、', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 税负筹划、成本分析、费用分析、利润分析等；', '任职资格', '1、本科以上学历，统计学、会计学、工业工程', '2、熟练掌握和运用相关数据分析软件，至少掌握SAS、SPSS、R、MATLAB、Excel等统计工具中的一种；', '3、具备较强的逻辑思维能力、决策判断力及较强的学习能力；', '4、有工业工程(IE）、HRBP、精益生产方面的从业经验，优选考虑。']"
python工程师（数据标注主管）,南京新奕天科技有限公司,南京-鼓楼区,6-8千/月,07-22,"['南京-鼓楼区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['计算机软件,计算机硬件']","['1、\xa0明确需求类型、需求量、优先级及交付标准等内容，协调资源和相关人力，保质保量完成产品任务；', '2、\xa0与软件开发团队紧密合作，制定标注规范，推动模型实验，开发新的数据标注功能和数据管理功能；', '3、\xa0准确理解数据任务的指导说明书和验收标准，并能有效地开展培训和辅导；', '4、\xa0根据标注规范对图像视频类数据进行标注、验收，对数据质量负责；', '5、\xa0规划项目排期及及时反馈项目进度，及时预告项目风险；', '6、\xa0管理团队成员的日常任务安排；', '任职资格：', '1、学历要求：', '--\xa0统招本科及以上学历；', '2、能力要求：', '--\xa0了解AI行业数据业务，掌握AI数据行业管理技巧。有AI数据采集、标注项目管理经验', '--\xa0熟悉python，有相关数据抓取工作经验者优先；', '--\xa0能快速理解规范，具备计算机基础操作能力，熟练使用office软件；', '3、素质要求：', '--\xa0工作踏实，态度积极，能够承受工作压力，能看到工作中影响效率的部分并提出解决或改进思路；', '--\xa0做事认真、细致、有耐心，理解能力优秀，执行力强，服从安排；', '--\xa0责任心强，正直诚实，值得信赖。']"
数据库工程师（DBA）,通用环球医疗集团有限公司,异地招聘,1.3-2万/月,07-22,"['北京-东城区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['国企'],['500-1000人'],"['医疗/护理/卫生,租赁服务']","['1.负责部门所有数据库集群的运维和管理。', '2.构建、优化、升级线上数据库的监控、高可用、容灾体系与故障快速恢复能力，确保数据库7*24稳定运行。 ', '3.负责数据库系统高可用、高性能架构方案，分库分表策略，数据库扩展方案，备份、镜像方案。 ', '4.负责数据库的性能诊断分析和系统优化、问题跟踪，提出预防方案。', '5.探查系统潜在的问题和可能的性能瓶颈并进行优化。', '6.参与自动化运维工具开发。', '7.负责新产品及新功能的数据库设计和优化。', '8.协助并支持团队其他同伴解决疑难问题。', '9.负责重大业务活动数据库业务保障。', '10.负责数据库新技术的探索及落地，如存储计算分离、数据库容器化等。', '\xa011.根据培训计划，对开发、实施和技术支持人员进行数据库使用和管理的培训。', '岗位要求：', '1.5年以上 DBA 从业经验。 ', '2.熟练掌握数据库的基础理论知识、运行机制、体系架构、高可用方案等。 ', '3.熟悉常用存储引擎1如innodbmyisamndb等的功能和特点以及主从复制原理和实践。 ', '4.精通MySQL复制的搭建，熟悉SQL，存储过程、触发器的编写。 ', '5.熟练掌握数据库性能优化，熟悉redis、mongodb等nosql数据库。 ', '6.研究规划能力强，责任心强，积极主动，有团队协作精神，并具备较强的安全风险意识。 ', '7.熟悉 LinuxUnix 操作系统，对服务器硬件有一定了解。 ', '8.熟练掌握 shell、golang、Python、Java 等语言中的一种。', '熟悉Postgresql数据库 ', '9.对技术有激情，能够自我驱动，良好的沟通能力和较强的抗压能力。 ', '10.有大型互联网公司DBA工作经验或大规模数据库运维工作经验。 ', '11.有AWS、阿里云等公有云应用经验优先。']"
数据产品经理,广州融山信息科技有限公司,佛山-顺德区,30-40万/年,07-22,"['佛山-顺德区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],['互联网/电子商务'],"['数据产品经理：', '工作职责：', '1、负责基于大数据平台开发流程的技术调研和产品设计工作', '2、负责数据平台（包括但不限于埋点系统，数据服务平台，数据可视化平台，自助BI系统）等产品设计，产品落地，不断优化产品结构、业务流程', '3、对大数据平台进行选型建议与优化，不断推动平台产品的深化，为用户提供更优的使用体验', '4、配合研发人员一起完成产品落地、测试、交付', '岗位要求：', '1、数学，计算机等相关专业本科以上学历；', '2、至少3年以上工作经验；', '3、熟练使用产品设计各类工具，原型工具，流程图/脑图，office软件等', '4、对数据敏感，逻辑思维能力强，善于从数据中总结规律，及时根据数据发现问题', '5、了解数据仓库，数据处理，数据质量管控理论，或有架构师、研发经验优先考虑', '6、熟练掌握数据建模的理论、方法和相关技术，以及实践经验；', '7、\xa0沟通表达能力强，具有复杂业务、资源协调能力，有团队管理经验优先']"
数据开发工程师,广东中晓生态环境治理有限公司,东莞,0.6-1万/月,07-22,"['东莞\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],['环保'],"['工作内容： ', '1. 根据需求进行数据库设计、建库、优化；', '2. 辅助前后段编写查询、统计语句、存储过程，以及优化等；', '3. 数据维护、数据安全、数据库备份、恢复等；', '4. DB技术兜底的顾问，协同后端设计数据库；', '5、针对客户的需求或技术问题编写技术方案和技术文档；', '6.\xa0现场或远程采集操作系统和数据库相关的运行数据和日志文件，对采集的信息进行上传归档；', '7、对客户的数据库及系统进行诊断、优化及故障处理，帮助客户尽快回复业务的正常运行；', '8、有计划有步骤的推进项目的实施，直到最终效果满足合同或项目计划设定的交付目标；', '9、根据客户满意度以及服务提供过程中暴露的问题，不断的改进、调整和完善工作。', '5年以上大型oracle/msSql/mySql数据库管理工作经验，负责过300万以上项目，10亿级数据量级的关系型数据库开发与管理。', '1). 熟悉主流Liunx、Windows操作系统；', '2). 精通oracle/msSql/mySql任意一种数据库体系结构，熟悉3种以上关系型数据库，基础扎实；', '3).\xa0对数据架构、设计熟悉，熟悉MongoDB和hadoop；', '4). 精通Sql，熟悉各类数据库优化手段与方式；', '5). 精通数据库设计，能够实现自动化建库', '6). 了解数据库的备份与恢复技术，熟悉各种情况下的恢复；', '1). 能快速理解需求，能完善优化需求，能辅导他人理解需求；', '2). 能对技术层面整体把握，包括技术预研、系统设计、功能设计、及编程实现；', '3). 有足够的主动性，主动完善数据需求不足，完善设计不足，主动考虑并优化性能，追求完美；', '4). 有耐性、足够的理解能力，设计优化数据交互及接口；\xa0', '5).\xa0良好的团队协作意识和积极的工作态度，具备一定的项目管理能力，能对项目功能分解发包、及成果验证；']"
数据分析师,浙江君时时装有限公司,杭州-江干区,0.8-1万/月,07-22,"['杭州-江干区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],['服装/纺织/皮革'],"['【岗位职责】', '1. 报表的输出、优化以及自动化（营运报表/销售跟进报表/订货报表/品控报表）；', '2. 对销售指标以及产品销售进度做出预测以及跟进监控，并提出营销策略与建议；', '3. 竞争品牌调查，对比分析现状，记录结论并给出调整方案；', '4. 综合销售结果分析，给出季度产品结构规划建议以及策略;', '5. 优化现有数据体系，调整数据模式，促进标准化数据体系建立及后期维护；', '6. 数据报表系统化开发规划；', '7. OA项目建模，报表开发。', '【任职要求】', '1、有服装\xa0商品\xa0或\xa0企划\xa0类工作经验者优先；', '2、本科及以上学历，专业：服装工程/数理研究学方向；', '3、熟练使用Excel和SQL，了解BI报表；', '4、对数据敏感，能从数据中发现问题，有学习力、逻辑分析能力、协作能力；', '5、熟悉泛微OA系统，有流程方面的基础。', '【工作地址】', '浙江省杭州市江干区九堡通盛路31号宋都阳光国际商业楼5楼', '双休，缴纳五险，寒暑假，生日假']"
数据BIM工程师(002376),合肥泽众城市智能科技有限公司,合肥-经开区,0.5-1万/月,07-22,"['合肥-经开区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['国企'],['150-500人'],"['电子技术/半导体/集成电路,计算机软件']","['1、负责三维数据处理及三维建模；', '2、负责三维建模及BIM建模相关标准规范、工艺流程编制、实施及维护；', '3、负责三维新技术方面的攻关和应用。', '1、本科及以上学历，3年以上工作经验；', '2、熟练使用BIM-revit、tekla、3Dmax，倾斜摄影、CityMaker及市面上基于这两款软件做的相关插件；同时数量操作CAD、PS和office等基本办公软件。', '3、熟练使用常见的BIM协调管理平台，掌握多款工程质量、进度和成本管控系统；', '4、能根据公司项目实际情况建立好装配式BIM建模标准、应用标准等。']"
数据分析专员（统计学、计量学、应用数学等专业优先）,广州秀颐养老有限公司,广州-海珠区,6-8千/月,07-22,"['广州-海珠区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],['医疗/护理/卫生'],"['岗位概述：', '主要负责收集整理公司各类运营数据，并进行深度分析，为建立数字驱动的管理体系提供数据支持，让子系统更协同高效的支持公司运营。', '岗位职责：', '1、负责梳理建立公司运营管理数据模型，规范统计分析报表体系', '2、负责信息数据的日常收集、清洗，进行统计分析并撰写报告', '3、负责监控和分析运维数据，及时发现异常，提出改进意见，形成数据分析成果', '任职要求：', '1、\xa0本科及以上学历，', '，熟知常规统计学理论知识，三年及以上从业经验，熟悉酒店、医院或养老业务', '2、\xa0熟悉数据分析体系的建立方法，掌握数据收集处理方法，熟悉常见统计分析工具', '3、\xa0具有严密的逻辑思维能力，敏锐的数据洞察力，语言理解能力强，能够将业务需求转换为建模需求，良好的沟通协作能力，有专业进取心', '4、\xa0了解Python基础知识，了解机器学习的常用算法、原理及使用场景者优先']"
数据架构师,欧冶云商股份有限公司,上海-宝山区,2.5-4万/月,07-22,"['上海-宝山区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['国企'],['1000-5000人'],['互联网/电子商务'],"['1、负责与开发方对接，根据业务场景对大数据平台的技术架构进行规划、设计和宣讲；', '2、数据架构选型和设计，解决团队的技术问题；', '3、制定数据技术团队研发过程和标准、并对研发过程进行把控，保障交付质量。', '岗位要求:', '1、有一定开发能力，对数据库体系、内核、或者源码有较为深入的研究。', '2、精通常见的开源大数据技术如：HADOOP,HBASE,SPARK,FLINK等技术并有丰富的实践经验，对数据加工、数据访问的性能优化有相应的实践经验。', '3、具有丰富的并发处理经验和大数据处理经验，对数据模型的设计过程、设计方法有深入的研究。', '4、较好的团队合作能力。']"
数据分析师,广州铂威信息科技有限公司,广州-天河区,0.8-1.5万/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['计算机软件,金融/投资/证券']","['1.负责建设、维护与优化针对业务发展的专项数据模型以及数据产品算法规则方案', '2.负责把控底层数据质量与设计数据接口标准，发掘数据信息存在的问题，并制定提升数据质量的策略和方法;', '3.负责处理公司各部门的数据统计与分析需求，数据支持公司各部门战略決策;', '4.负责针对公司业务情况进行专题数据分析，输出产品运营解决方案，推动业务优化，以数据驱动业务增长;', '5.负责数据分析、数据思维培训工作，提高各部门人员的数据能力。', '任职资格', '1.本科及以上学历，数学相关专业优先;', '2.2年以上相关工作经验，游戏或互联网行业，有数据分析经验者优先;', '3.熟悉使用R/SQL/\xa0python等多种数据分析工具完成数据清洗、计算、转化、画图等工作;', '4.熟练使用数据统计、数据分析、挖掘算法、预测模型(描述性统计、AARR、回归分析、神经网络、贝叶斯等)完成数据工作;', '5.熟悉底层数据原理与架构设计，通晓数据指标定乂、存储规则和关联规则，具备搭建数据分析框架的能力;', '6.具备独立完成需求调研能力，准确无误了解需求目的，输出有参考价值的业务数据模型和分析报告。']"
SAP财务主数据管理员,北京市商汤科技开发有限公司,上海-徐汇区,1-1.5万/月,07-22,"['上海-徐汇区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['1000-5000人'],"['互联网/电子商务,计算机软件']","['职位描述：', '作为财务主数据管理员，负责SAP系统的日常运维及优化，精通SAP各模块操作，参与大型集团企业SAP类型的ERP系统财务模块实施、维护与数据支持工作。', '职位要求：', '1、本科学历，财会类相关专业毕业。（优秀应届毕业生可考虑）', '2、精通SAP各模块操作，具有SAP\xa0财务模块实施或运维经验，具备1年以上大型企业SAP实施工作经验者优先考虑。', '3、有财务方面的工作经验，可协助总账会计进行凭证的录入工作，执行部分出纳工作，办理其他有关的财会事务。', '4、了解基本的财务核算、结算知识，了解银行的基本的收付款流程。', '5、工作细致认真，责任感强，良好的沟通能力和团队合作精神。']"
数据仓库工程师,上海宏信建设发展有限公司,异地招聘,1-2万/月,07-22,"['汕头\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['合资'],['1000-5000人'],"['建筑/建材/工程,机械/设备/重工']","['1、数据仓库架构设计、建模和持续改进，精通Oracle、mysql、Sqlserver等，熟练SQL语句的编写及存储过程的编写；', '2、负责数据研发工作，针对业务诉求和实际数据情况，依据开发规范，能独立完成数据模型设计实现数据开发任务，保证数据质量，进行海量数据模型设计、数据整合和处理海量数据、并建立数据监控预警体系；', '3、参与或负责数据平台相关数据开发和管理工作，如研发规范、质量规范、保障规范的制定与推动实施落地；', '4、数据系统建设和构建数据应用，包括数据采集、提取、分析与数据产品化，以及模型架构设计及优化工作；', '5、同产品团队协作深度挖掘数据价值，建设公共数据服务，实现高质量数据共享，推动部门数据应用能力；', '任职资格:', '1、本科以上学历，4年及以上数据仓库经验；', '2、深入理解数据仓库理论、体系架构、具有丰富的数据研发经验，对数据处理、数据建模、数据分析等有深刻认识和实战经验。', '3.\xa0较为丰富的数据仓库及数据平台的架构经验，精通数据仓库建模及ETL设计开发；有较为系统的海量数据性能处理经验；', '4.\xa0具备较扎实的理论基础和工程能力，至少具备一种语言开发能力（JAVA、Python），具备机器学习算法能力尤佳；', '5.\xa0责任心强，做事细致，具备较强的沟通协作能力和快速学习能力']"
数据策略,广州吴志刚品牌策划有限公司,广州-天河区,1-2万/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['广告,快速消费品(食品、饮料、化妆品)']","['1.\xa0借助阿里大数据平台（数据银行、策略中心为主），为品牌提供全方位的数据赋能服务，包括但不限于淘内外投放提效，电商营销计划制定、消费者洞察、产品/生意策略指导及优化等。', '2.\xa0人群分层及aipl、fast、grow运营方案，人群包活动效果监测及优化调整建议;', '3、基于数据银行aipl诊断和gmv拆分的渠道投放计划;', '4、消费者洞察分析（包括但不限于画像分析，渠道效率分析，kol分析等等）', '任职要求：', '5、负责品牌在淘宝天猫平台上的站内推广和优化的工作，主要包括：直通车、钻展、品销宝、淘宝客等站内推广工具的操作', '岗位要求：', '1.\xa0市场研究、数字营销、电商运营、大数据分析等相关领域5年以上经验', '2.\xa0对数据敏感并具有数据想象力，善于通过数据洞察背后的市场或商业现象', '3.\xa0优秀的逻辑思维及发散性思维', '4.\xa0优秀的ppt撰写及指导能力', '5.\xa0优秀的沟通能力和提案能力', '6.\xa0具有强烈的好奇心及开放学习的心态', '7.\xa0熟悉阿里大数据体系及产品者优先', '8.熟悉阿里isv认证流程者优先']"
数据分析专员(J14076),天津新东方学校,天津-南开区,6-8千/月,07-22,"['天津-南开区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['上市公司'],['1000-5000人'],['教育/培训/院校'],"['工作职责:', '1、 为学校各业务部门制作数据运营情况报表； ', '2、 了解业务发展，可以运用可视化数据语言体现业务状态； ', '3、 对现有数据做相关深入挖掘分析，为业务提出合理的管理建议； ', '4、 优化数据报表制作流程，提高各业务工作效率； ', '5、 确保管理报告数据准确性和数据及时性；', '任职资格:', '1、 具备本科及以上学历，统计学/财务学相关专业； ', '2、 具有数据分析类相关工作经验；  ', '3、 熟练运用excel、word、PowerPoint等office软件及SQL语言, 会使用Python等数据分析软件优先考虑； ', '4、 具有较强的逻辑分析和判断能力，思维敏捷，具有较高的学习能力。']"
嵌入式软件工程师 综合交通大数据研究中心,北京航空航天大学云南创新研究院,昆明-盘龙区,0.8-1万/月,07-22,"['昆明-盘龙区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['事业单位'],['50-150人'],"['学术/科研,非营利组织']","['一、岗位职责', '1. 负责ZYNQ／ARM嵌入式软件相关功能设计、开发、移植和测试等工作；', '2. 完成开发与调试过程中相关文档、资料的编制与存档，梳理研发流程；', '3. 配合硬件工程师完成相关硬件接口驱动调试、PS／PL数据交互工作；', '4. 负责维护与更新已有嵌入式软件，优化系统性能，提高稳定性能。', '二、岗位职责', '1. 全日制本科及以上学历，计算机、电子信息、自动化等相关专业；', '2. 熟悉Linux系统及其开发，熟练使用gcc、binutils、make、gdb等开发工具；', '3. 熟练使用LinuxC／C++编程；', '4. 熟悉ARM处理器架构，具有嵌入式操作系统移植及应用项目开发经验者优先。']"
数据标注实习生,深圳市信义科技有限公司,广州-天河区,2.7-3.3千/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招8人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0英语良好\xa0\xa0', '\xa0\xa0计算机科学与技术']",['民营公司'],['150-500人'],['计算机软件'],"['职责描述：', '1、负责视频图片数据标注；', '2、协助测试工程师完成相关测试工作。', '任职要求：', '1、专科以上在校生。', '2、沟通表达及逻辑思维能力清晰；', '3、对待工作认真、细致，具备较强的责任心；', '3、每周能出勤5天的优先考虑。']"
数据运营,深圳市阿卡索资讯股份有限公司,深圳-罗湖区,0.8-1.5万/月,07-22,"['深圳-罗湖区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['1000-5000人'],"['互联网/电子商务,教育/培训/院校']","['岗位职责：', '1.\xa0负责VIP社群的数据运营指标体系搭建，推进数据线上化；', '2.\xa0负责关键数据未读及常规的日报、周报、月报、复盘报告等，监测数据异常并根据数据分析的结果提供指导性意见；', '3.\xa0负责专项分析和其他临时取数需求，从业务的角度出发，跟进公司DB和数据部门共同完成数据分析报告，确保结果符合业务需求；', '4.\xa0优化数据建模，协助搭建完整的RFM、用户生命周期等数据运营模型。', '任职要求：', '1.\xa0本科及以上学历；', '2.\xa0两年以上工作经验，有项目管理经验，运营经验，掌握数据挖掘，数据建模，产品规划经验优先；', '3.\xa0有较强的数据分析和文档撰写能力，熟悉统计和分析相关工具，如PPT、Excel、SQL等加分；', '4.\xa0有基本的数据方法论，基于运营体系策略研究，较强的数据结构和应用能力，高度数据敏感度，严谨的逻辑思维。']"
大数据主管工程师,福建省汽车工业集团云度新能源汽车股份有限公司,深圳,1-1.5万/月,07-22,"['深圳\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['国企'],['1000-5000人'],"['汽车,新能源']","['任职要求：', '1、三年以上互联网软件领域的工作经验，\xa0大数据相关软件架构的实际经验\xa0']"
数据专员/主管,重庆融创基业房地产开发有限公司,重庆,0.8-1万/月,07-22,"['重庆\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['上市公司'],['1000-5000人'],['房地产'],"['工作职责:', '1、各项目公司数据收集、汇总、上报；', '2、流程制度监督执行、考核；', '3、新项目经营计划制定、测算；', '4、2年以上项目销管从业经验。', '任职资格:', '1、本科及本科以上学历；', '2、熟练使用办公软件（Excel、PPT、Word）；', '3、优秀的学习能力，综合素质高。']"
技术经理（大数据方向）,江苏鼎驰电子科技有限公司,徐州,0.8-1万/月,07-22,"['徐州\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['建筑/建材/工程,计算机服务(系统、数据服务、维修)']",[]
数据录入专员（医学安全）,广州杰纳医药科技发展有限公司,中山,5-8千/月,07-22,"['中山\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['学术/科研'],"['Responsibilities岗位职责：', '* 收集和录入临床试验中或者上市产品项目中的不良反应/事件或者相关安全数据；', '* 确保录入的不良事件符合公司和现行法规要求；', '* 熟练使用相关药物警戒系统；', '* 接受相关培训；', '* 协助完成其他药物警戒相关工作。', 'KPI\xa0(关键绩效指标)：', '* 数据处理的完整性和正确性；', '* 在规定时限内，将相关安全数据录入系统/跟踪工具；', '* 客户反馈。', 'Qualifications岗位要求：', '* 大专及以上学历，医学英语、药学/中药学、医学或相关医药专业；', '* 工作态度端正、耐心、细心、有责任心；', '* 熟练应用Office等办公软件。']"
数据处理工程师,珠海市金锐电力科技有限公司,珠海-珠海高新...,3.5-5.5千/月,07-22,"['珠海-珠海高新区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],['电气/电力/水利'],"['1、主要负责数据的整理、汇总、管理及分析，配合数据衔接和整合工作；', '2、确保数据准时、准确的提交项目负责人；', '3、完成上级交代的任务与公司临时安排的其他工作。', '任职资格：', '1、本科及以上学历，无工作经验要求；', '2、熟悉数据分析，能熟练使用办公软件；', '3、有较强的学习能力、分析能力、数据处理能力和沟通能力。']"
数据分析助理（5000薪资+双休）,广东鑫盛弘创资产管理有限公司,广州-越秀区,0.8-1万/月,07-22,"['广州-越秀区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['合资'],['150-500人'],"['金融/投资/证券,多元化业务集团公司']","['1、定期整理交易数据，向上级领导账户分析结果；', '2、按照要求进行技术和基本面规律的分析，进行数据的搜集及整理；', '3、严格执行公司各项制度，配合部门领导有关工作；', '4、在公司技术操作总监的指导下，能够分析、预测市场行情，并且做到账户基本盈利或持平，严格执行公司规章制度。', '5、研究并跟踪相关的国家政策、法律法规和市场动态，并对其进行分析；', '6、密切关注国内、国际资本市场各类最新信息，重点关注政策法规变动、监管措施变动、重大市场新闻等，并形成相关分析报告；', '任职资格：', '1、', '2、金融专业以及具有操作经验者优先考虑；', '3、对于具备优异条件或者志同道合的人才，', '4、', '5、有求知欲，有集体荣誉感，有上进心，有赚钱的信心和欲望；', '6、有冷静的头脑与不被别人影响的判断力，能够坚持己见。', '7、挑战性强，给不甘平庸，渴望挑战的人士一个充分施展才华的空间。', '公司福利：', '1、', '2、', '：', '3、', '4、丰富的企业文化活动，篮球赛、羽毛球、台球等；年度旅游活动（由各分公司自行安排）。', '5、舒适的办公环境，良好的工作氛围，互帮互助的学习热潮，公司有冰箱，微波炉，方便我们的同仁。', '6、我们的工作是每天接触高端金融、互联网人才，你的圈子从此大不同。', '职业发展与规划：', '职业前景：每名雇员都会得到重视，通过不断的学习和努力，每个人都将拥有广阔的职业发展空间。', '个人与职业道德：我们希望所有雇员都要遵守高度的个人与职业道德。', '职位培训：优秀的导师，资深的专业人士，定期提供给您多种技术培训，助您自我提高实战投资技能。', '晋升机制：我们提供规范的员工晋升机制，以及人才选拔和培养机制。', '薪酬福利：具有业界竞争力的薪酬和各种福利。底薪＋高佣金+丰厚奖金＋职位晋升＋季度旅游＋年终业绩分红。', '优秀员工可直接派往各分公司担任高管，负责分公司全面工作，工作优异的员工或管理人员将会享有派往华尔街总部学习进修的机会。', '公司致力于为年轻人提供一个实现自我提升的平台，如果你对自己的能力有足够的自信，相信凭借自己的努力可以获得自己想要的未来，那么我司将会是你的选择，这不是一份死工资的工作，你能拿到多少完全取决于你的努力。']"
